,age,sex,race,juv_misd_count,juv_fel_count,juv_other_count,priors_count,c_charge_degree,two_year_recid
5421,37,1,0,0,0,0,6,1,1
5422,23,1,0,0,0,0,1,1,0
5423,48,1,1,0,0,0,0,0,1
5424,61,1,0,0,0,0,9,1,0
5425,30,1,0,0,0,0,1,1,1
5426,44,1,0,0,0,0,0,1,0
5427,26,1,0,0,0,0,3,1,0
5428,46,1,0,0,0,0,3,1,1
5429,36,1,1,0,0,0,5,1,0
5430,29,0,0,1,0,0,11,1,1
5431,23,0,0,0,0,0,0,0,0
5432,53,1,0,0,0,0,3,1,1
5433,33,1,0,0,0,0,5,1,0
5434,35,1,0,0,0,0,8,0,0
5435,39,0,1,0,0,0,3,1,0
5436,21,1,0,0,1,0,1,1,1
5437,26,0,1,0,0,0,2,1,1
5438,26,1,0,0,1,0,10,1,1
5439,28,1,0,0,0,0,8,0,1
5440,21,0,1,3,0,1,3,0,1
5441,37,1,0,0,0,0,8,1,0
5442,29,1,1,0,0,0,1,1,0
5443,22,1,0,0,1,0,12,1,1
5444,59,1,0,0,0,0,4,0,0
5445,28,1,0,8,0,2,12,1,1
5446,56,0,1,0,0,0,0,0,0
5447,32,0,1,0,0,0,2,0,0
5448,30,1,1,0,0,0,0,1,0
5449,27,1,0,0,0,0,2,1,0
5450,29,1,0,0,0,0,0,1,0
5451,24,1,0,0,0,0,1,1,0
5452,27,0,1,0,0,0,6,1,0
5453,43,1,0,0,0,0,15,0,1
5454,53,0,0,0,0,0,5,1,0
5455,27,1,0,0,1,0,6,1,1
5456,26,1,0,1,0,0,6,0,0
5457,24,0,1,0,0,0,1,1,0
5458,30,1,0,0,0,0,0,1,0
5459,56,1,0,0,0,0,6,1,1
5460,26,1,0,0,0,0,4,1,0
5461,24,1,0,1,2,0,3,0,1
5462,30,1,0,0,0,0,6,0,1
5463,37,1,0,0,0,0,4,1,0
5464,54,1,0,0,0,0,4,1,0
5465,23,1,0,0,0,0,0,1,1
5466,25,1,0,0,0,0,1,1,1
5467,48,0,0,0,0,3,18,1,1
5468,36,0,0,0,0,0,13,1,1
5469,21,1,0,0,0,0,1,1,1
5470,26,1,1,0,0,0,10,1,1
5471,26,1,1,0,0,3,10,0,1
5472,45,1,1,0,0,0,0,1,0
5473,47,1,1,0,0,0,1,0,0
5474,30,1,0,0,0,0,7,1,1
5475,41,1,0,0,2,1,14,0,1
5476,50,1,1,0,0,0,1,1,0
5477,57,1,1,0,0,0,3,0,0
5478,31,1,0,0,0,0,2,1,0
5479,21,1,0,0,0,0,0,1,1
5480,28,0,0,0,1,0,1,0,1
5481,29,1,1,0,1,1,9,1,1
5482,28,1,0,0,0,0,2,1,0
5483,25,0,1,0,0,0,1,0,1
5484,22,1,0,0,0,0,0,1,1
5485,21,0,0,0,0,0,0,1,0
5486,48,1,1,0,0,0,0,1,1
5487,25,1,0,0,0,1,4,1,1
5488,37,1,0,0,0,0,7,1,0
5489,31,1,1,0,0,0,5,1,1
5490,56,1,0,0,0,0,0,0,0
5491,24,1,0,0,0,0,0,0,0
5492,30,1,0,0,0,0,15,1,1
5493,47,1,1,0,0,0,5,0,0
5494,66,1,1,0,0,0,2,0,0
5495,51,1,0,0,0,0,21,1,1
5496,64,1,1,0,0,0,8,1,1
5497,76,1,0,0,0,0,0,1,0
5498,28,0,1,0,0,0,3,1,1
5499,35,1,0,0,0,0,1,0,0
5500,44,1,0,0,0,0,6,1,1
5501,39,0,0,0,0,0,3,1,0
5502,38,1,0,0,1,1,7,1,1
5503,24,1,0,0,0,0,0,1,0
5504,27,1,1,0,0,0,4,1,0
5505,36,1,1,0,0,0,0,1,0
5506,20,1,0,0,0,0,0,1,1
5507,21,1,0,0,0,1,0,1,1
5508,27,1,0,0,0,0,7,1,1
5509,28,1,0,1,0,0,18,1,1
5510,52,1,0,0,0,0,0,0,1
5511,39,1,1,0,0,0,16,1,1
5512,19,1,0,0,0,0,0,1,1
5513,46,1,1,0,0,0,1,1,0
5514,40,1,0,0,0,0,2,1,0
5515,30,1,1,0,0,0,5,1,1
5516,28,1,1,0,0,0,0,1,1
5517,27,1,1,0,0,0,0,0,0
5518,23,1,0,0,0,0,3,1,1
5519,33,1,0,0,2,0,8,1,1
5520,25,1,0,0,0,0,7,1,0
5521,25,1,0,0,0,0,3,1,1
5522,33,1,1,0,0,0,4,1,0
5523,24,0,0,0,0,0,0,1,0
5524,44,1,1,0,0,0,0,1,0
5525,44,1,0,0,0,0,0,1,0
5526,23,0,0,0,0,0,0,0,0
5527,31,0,1,0,0,1,2,1,1
5528,27,1,0,0,0,1,0,1,0
5529,26,0,1,0,0,0,1,1,1
5530,57,1,0,0,0,0,16,0,1
5531,55,1,1,0,0,0,0,1,0
5532,67,1,0,0,0,0,0,0,1
5533,36,0,1,0,0,0,7,1,1
5534,45,1,0,0,0,0,6,1,0
5535,30,1,0,0,0,0,18,0,1
5536,34,1,0,0,0,0,0,1,1
5537,24,1,0,0,0,0,1,1,0
5538,21,1,0,0,0,0,0,1,1
5539,42,1,0,0,0,0,7,1,0
5540,34,0,1,0,0,0,12,1,1
5541,30,1,0,0,0,0,3,0,0
5542,40,1,1,0,0,0,6,1,0
5543,24,1,0,0,0,0,1,1,0
5544,24,1,0,0,0,0,4,1,1
5545,30,1,0,0,0,0,13,1,1
5546,30,1,0,0,0,0,4,1,0
5547,31,1,1,0,0,0,3,0,1
5548,33,1,1,0,0,0,2,1,1
5549,27,1,1,0,0,0,1,0,0
5550,22,1,0,0,0,1,0,1,1
5551,37,1,0,0,0,0,3,0,0
5552,25,1,0,0,0,0,1,1,0
5553,45,1,1,0,0,0,2,1,0
5554,22,1,0,0,0,0,1,1,1
5555,31,1,1,0,0,0,1,1,0
5556,23,1,0,0,0,0,0,1,0
5557,21,1,0,0,0,0,0,1,0
5558,28,1,0,0,0,0,6,0,1
5559,35,1,0,0,0,0,0,1,0
5560,29,1,0,1,0,1,4,1,1
5561,23,1,0,0,0,0,2,1,1
5562,28,1,0,0,0,0,7,1,1
5563,34,0,1,0,0,0,0,0,1
5564,32,0,1,0,0,0,5,1,0
5565,52,1,1,0,0,0,2,0,0
5566,25,1,0,0,0,0,2,1,0
5567,34,1,1,1,0,0,15,1,0
5568,47,1,0,0,0,0,4,1,1
5569,50,1,0,0,0,0,9,1,0
5570,30,0,0,0,0,0,4,1,0
5571,22,1,1,0,0,0,0,0,1
5572,53,1,1,0,0,0,1,0,1
5573,47,0,0,0,0,0,7,1,1
5574,37,1,1,0,0,0,3,1,0
5575,37,1,0,0,0,0,8,0,0
5576,26,1,0,0,0,0,7,1,1
5577,31,0,1,0,0,0,0,0,0
5578,20,1,1,0,0,3,0,1,1
5579,22,1,0,0,0,0,0,1,1
5580,33,1,0,0,0,1,14,1,1
5581,30,1,0,0,0,0,1,0,0
5582,27,1,1,0,0,0,5,1,1
5583,24,1,0,0,0,0,2,0,1
5584,20,0,0,0,0,0,1,0,0
5585,29,1,0,0,0,0,0,0,0
5586,24,1,1,0,0,0,0,1,0
5587,44,1,0,0,0,0,29,1,1
5588,46,0,1,0,0,0,1,0,1
5589,36,0,0,0,0,0,1,1,0
5590,23,1,0,0,0,0,0,0,1
5591,21,1,0,0,0,1,1,1,1
5592,29,1,0,0,0,0,6,1,1
5593,25,1,0,4,1,0,10,1,1
5594,22,0,0,0,0,0,1,1,0
5595,29,1,0,0,0,0,4,0,0
5596,26,0,0,0,0,0,0,0,0
5597,50,0,1,0,0,0,7,0,1
5598,32,1,0,0,0,0,1,1,0
5599,45,1,0,0,0,0,0,1,0
5600,30,1,0,0,0,0,1,1,0
5601,25,1,0,0,0,0,0,1,0
5602,44,0,1,0,0,0,10,1,1
5603,58,1,0,0,0,0,0,1,1
5604,24,1,0,0,0,0,5,1,0
5605,20,1,0,1,0,0,1,1,1
5606,29,1,1,0,0,0,0,0,1
5607,21,1,1,0,0,0,1,1,0
5608,38,1,0,2,1,2,22,0,1
5609,62,1,0,0,0,0,5,1,0
5610,46,0,1,0,0,0,1,1,0
5611,29,1,0,1,0,0,17,1,1
5612,30,1,0,0,0,0,0,1,1
5613,55,1,0,0,0,0,8,1,1
5614,25,1,0,0,0,0,10,1,1
5615,47,1,1,0,0,0,2,0,0
5616,27,1,0,0,0,0,1,0,0
5617,30,1,0,0,0,0,13,1,1
5618,24,1,0,0,0,3,4,1,1
5619,48,1,1,0,0,0,2,1,1
5620,45,1,1,0,0,0,0,1,1
5621,26,1,0,0,0,0,2,0,0
5622,42,0,1,0,0,0,0,0,0
5623,34,1,0,0,0,0,1,0,0
5624,21,1,0,0,0,0,0,0,1
5625,69,0,1,0,0,0,2,0,0
5626,24,1,1,0,0,1,5,1,1
5627,45,1,0,0,0,0,1,0,0
5628,28,1,0,0,0,0,3,0,0
5629,25,1,0,3,0,1,8,0,1
5630,52,1,0,0,0,0,2,0,0
5631,30,1,1,0,0,0,0,1,0
5632,26,0,0,0,0,0,0,0,0
5633,34,1,0,0,0,0,0,1,1
5634,32,1,1,1,0,0,5,1,1
5635,47,1,1,0,0,0,11,1,0
5636,38,1,0,0,0,0,2,0,1
5637,32,1,0,0,0,0,2,1,0
5638,23,1,0,2,0,2,4,1,1
5639,30,1,0,0,0,0,0,0,0
5640,59,1,0,0,0,0,9,1,1
5641,24,1,1,0,0,0,5,1,1
5642,22,0,0,0,0,0,0,1,0
5643,35,1,0,0,0,0,6,1,0
5644,24,1,0,0,0,0,0,1,1
5645,35,1,0,0,0,0,1,0,0
5646,25,1,0,0,0,0,2,1,0
5647,58,1,1,0,0,0,3,0,0
5648,27,1,0,0,0,0,7,1,1
5649,24,1,0,0,0,1,6,1,1
5650,33,1,1,0,0,0,2,0,0
5651,44,1,1,0,0,0,4,1,0
5652,30,1,0,0,0,0,3,1,0
5653,39,0,0,0,0,0,2,1,0
5654,28,1,1,0,0,0,0,1,0
5655,34,1,0,0,0,0,1,1,0
5656,26,1,0,0,0,0,1,1,1
5657,23,1,0,0,0,0,0,1,0
5658,29,1,1,0,0,1,11,1,1
5659,31,1,0,0,0,0,0,0,0
5660,38,1,0,0,0,0,1,1,0
5661,30,1,0,0,0,0,14,1,1
5662,21,1,1,0,0,0,2,1,1
5663,44,1,0,0,0,0,0,1,0
5664,52,1,0,0,0,0,0,1,0
5665,30,1,0,0,0,0,6,1,1
5666,31,1,0,0,0,0,9,1,1
5667,21,0,0,1,0,0,2,1,0
5668,77,1,1,0,0,0,1,0,0
5669,61,1,1,0,0,0,4,1,0
5670,41,0,0,0,0,0,0,0,0
5671,24,0,1,0,0,0,0,0,0
5672,34,0,0,0,0,0,5,1,0
5673,34,1,1,0,0,0,3,1,1
5674,27,1,0,0,0,0,1,1,0
5675,25,1,0,0,0,2,6,0,1
5676,30,1,0,0,0,0,1,1,0
5677,59,1,0,0,0,0,0,1,0
5678,55,1,1,0,0,0,1,1,1
5679,22,0,0,1,0,0,1,0,0
5680,32,1,1,0,0,0,0,1,1
5681,53,1,0,0,0,0,5,0,0
5682,50,1,1,0,0,0,1,0,0
5683,26,1,0,0,0,0,1,1,1
5684,21,1,0,0,0,1,2,1,1
5685,36,1,0,0,0,0,7,1,1
5686,35,1,0,0,0,0,16,1,1
5687,25,0,1,0,0,0,0,0,0
5688,31,0,1,0,0,0,2,0,0
5689,26,0,0,0,0,0,1,1,0
5690,25,1,1,0,0,0,0,0,0
5691,32,1,0,0,0,0,0,0,0
5692,40,1,1,0,0,0,5,1,0
5693,35,1,0,0,0,0,0,1,0
5694,27,1,0,0,0,0,2,1,0
5695,33,1,0,0,0,0,12,1,1
5696,36,1,0,0,0,0,1,1,0
5697,30,1,1,0,0,0,2,1,0
5698,30,1,0,0,0,0,0,1,0
5699,41,1,0,0,0,0,19,1,0
5700,21,0,1,0,0,0,1,0,0
5701,29,0,1,0,0,0,0,1,0
5702,32,1,1,0,0,0,1,0,0
5703,25,1,1,0,0,0,0,1,0
5704,50,1,1,0,0,0,0,1,0
5705,35,1,1,0,0,0,4,1,0
5706,37,1,0,0,1,0,17,1,1
5707,43,1,0,0,0,0,4,1,1
5708,29,1,1,0,0,0,12,0,1
5709,61,0,1,0,0,0,0,1,0
5710,22,0,0,0,0,0,4,1,1
5711,27,1,1,0,0,0,2,1,1
5712,31,1,0,0,0,0,0,0,0
5713,44,1,0,0,0,0,12,1,0
5714,34,0,0,0,0,0,1,0,0
5715,24,1,0,0,0,0,0,1,0
5716,34,0,1,0,0,0,1,1,0
5717,20,0,0,0,0,1,0,0,1
5718,30,1,0,0,0,0,0,0,0
5719,43,0,0,0,0,0,0,0,0
5720,51,1,1,0,0,0,4,1,1
5721,37,1,0,0,0,0,9,1,0
5722,42,1,0,0,1,0,7,1,1
5723,29,0,0,0,0,0,1,1,0
5724,44,1,1,0,0,0,4,1,0
5725,24,0,1,0,0,0,0,0,0
5726,36,1,1,0,0,0,12,1,0
5727,39,1,1,0,0,0,0,1,1
5728,32,1,0,0,0,0,2,0,0
5729,30,1,0,0,0,0,1,1,0
5730,38,1,0,0,0,0,0,0,0
5731,27,0,0,0,0,0,8,1,0
5732,24,1,1,0,0,0,2,0,0
5733,30,0,1,0,0,0,0,1,1
5734,43,0,1,0,0,0,0,0,1
5735,30,1,0,0,6,0,8,0,1
5736,22,1,0,0,0,0,2,1,1
5737,26,0,1,0,0,0,1,0,0
5738,37,1,1,0,0,0,3,1,0
5739,25,1,1,0,0,0,5,1,1
5740,65,1,1,0,0,0,1,1,1
5741,52,1,0,0,0,0,0,1,1
5742,37,1,0,0,0,0,9,1,0
5743,29,1,1,0,0,0,1,1,0
5744,32,1,1,0,0,0,3,1,0
5745,36,1,0,0,0,0,0,0,1
5746,21,1,0,2,0,6,8,1,1
5747,21,1,1,0,0,0,1,1,0
5748,47,1,1,0,0,0,13,0,1
5749,36,0,0,0,0,0,4,1,0
5750,25,0,0,0,0,0,6,1,1
5751,32,1,1,0,0,0,4,0,1
5752,43,1,1,0,0,0,1,1,0
5753,27,1,0,0,0,0,2,1,0
5754,26,1,0,0,0,0,8,0,1
5755,21,1,0,0,0,0,1,1,0
5756,34,1,0,0,0,0,0,0,0
5757,46,1,0,0,0,0,1,0,0
5758,40,1,0,0,2,0,23,0,1
5759,38,1,1,0,0,0,3,0,0
5760,41,1,0,0,0,0,7,1,0
5761,25,1,1,0,0,0,7,1,1
5762,21,1,1,0,0,0,1,1,0
5763,74,0,1,0,0,0,0,0,0
5764,41,1,1,0,0,0,5,0,1
5765,57,1,0,0,0,0,11,1,1
5766,27,0,0,0,0,0,0,0,0
5767,30,1,0,1,0,0,1,0,0
5768,33,0,1,0,0,0,3,1,1
5769,24,1,1,0,0,0,2,0,0
5770,52,1,0,0,0,0,0,1,0
5771,29,0,1,0,0,0,0,0,0
5772,42,0,1,0,0,0,0,1,1
5773,30,0,1,0,0,1,1,1,0
5774,33,1,0,0,0,0,0,1,0
5775,38,1,0,0,0,0,1,1,0
5776,21,1,0,0,0,1,2,1,1
5777,41,0,1,0,0,0,9,0,1
5778,28,0,0,0,0,0,5,0,0
5779,28,1,0,0,0,0,3,1,0
5780,52,0,0,0,0,0,3,1,0
5781,21,1,0,0,0,3,1,1,0
5782,22,0,0,0,0,0,1,1,0
5783,32,1,0,0,0,0,3,1,0
5784,25,1,0,0,0,0,0,1,1
5785,27,0,0,0,0,0,0,0,0
5786,35,1,1,0,0,0,0,1,0
5787,40,1,0,0,0,0,2,0,0
5788,29,0,0,0,0,0,0,1,0
5789,24,1,0,0,0,2,2,0,1
5790,24,1,0,1,5,0,10,1,1
5791,36,1,0,1,0,0,26,1,1
5792,54,1,0,0,0,0,13,1,0
5793,26,1,0,0,0,0,5,1,0
5794,50,1,1,0,0,0,1,1,0
5795,21,1,0,0,0,0,1,1,1
5796,51,1,0,0,0,0,0,0,0
5797,24,1,0,0,0,2,2,1,1
5798,33,1,0,2,0,3,11,1,1
5799,29,1,0,0,0,0,3,0,0
5800,25,0,1,0,0,0,0,0,0
5801,38,1,0,0,0,0,0,1,1
5802,46,1,1,0,0,0,1,1,0
5803,33,1,0,0,0,2,9,0,1
5804,31,1,0,1,0,0,19,1,1
5805,21,1,0,0,0,0,0,0,0
5806,60,1,0,0,0,0,1,0,1
5807,39,0,0,0,0,0,3,1,1
5808,23,1,0,0,0,0,1,1,0
5809,23,0,0,0,0,0,3,0,1
5810,35,1,0,0,0,0,4,1,0
5811,49,1,1,0,0,0,12,1,1
5812,26,1,0,0,0,0,1,0,0
5813,27,1,1,0,0,0,0,0,0
5814,22,1,0,1,0,3,2,1,0
5815,29,0,0,0,0,0,0,1,1
5816,31,1,0,0,0,0,0,0,0
5817,31,1,0,0,0,0,5,1,1
5818,29,0,0,0,0,0,0,1,0
5819,65,0,1,0,0,0,0,1,0
5820,34,0,0,0,0,0,1,0,0
5821,24,1,1,0,0,2,6,1,0
5822,46,1,0,0,0,0,0,0,0
5823,26,1,0,0,0,0,3,1,0
5824,20,1,0,0,0,0,0,1,1
5825,29,1,0,0,0,0,16,1,1
5826,29,1,0,0,0,0,7,1,0
5827,56,0,1,0,0,0,3,1,0
5828,21,1,0,0,0,0,0,1,0
5829,40,1,0,0,0,0,0,1,1
5830,22,1,0,0,0,0,2,0,1
5831,39,1,1,0,0,0,0,0,0
5832,22,1,0,1,0,0,1,1,1
5833,27,0,0,0,0,0,5,1,1
5834,36,1,1,0,0,0,1,1,0
5835,30,1,0,0,0,0,0,1,0
5836,56,1,1,0,0,0,17,1,1
5837,36,1,0,0,0,0,0,0,0
5838,38,1,0,0,0,0,5,0,0
5839,32,1,0,0,0,0,0,1,0
5840,34,0,0,0,0,0,5,1,1
5841,23,1,0,0,0,0,0,0,0
5842,52,1,1,0,0,0,0,0,0
5843,20,1,1,1,0,1,1,1,1
5844,38,1,0,0,0,0,5,0,0
5845,46,1,1,0,0,0,0,0,0
5846,27,1,0,0,0,0,0,1,1
5847,20,1,0,0,0,0,2,1,1
5848,51,0,0,0,0,0,1,0,0
5849,29,0,1,0,0,0,1,1,1
5850,35,0,0,0,0,0,7,1,1
5851,37,1,1,0,0,0,1,0,1
5852,63,1,1,0,0,0,0,1,0
5853,27,1,0,0,0,0,2,1,0
5854,27,1,0,0,0,0,1,1,1
5855,27,1,0,0,0,0,0,1,0
5856,24,1,0,0,0,0,2,0,1
5857,30,1,0,0,0,0,1,1,1
5858,32,1,0,1,0,0,13,0,1
5859,25,1,1,0,0,0,4,1,1
5860,24,1,0,1,2,0,10,0,0
5861,27,1,0,0,0,0,0,0,0
5862,48,0,0,0,0,0,0,0,0
5863,26,0,0,0,0,0,1,0,0
5864,58,1,0,0,0,0,0,1,0
5865,23,1,1,0,0,2,1,1,1
5866,22,1,1,1,0,1,3,0,1
5867,51,0,0,0,0,0,4,1,0
5868,41,1,0,0,0,0,0,1,0
5869,21,1,0,0,0,0,0,1,0
5870,32,1,0,0,0,0,1,0,0
5871,26,1,0,0,0,0,0,0,0
5872,39,0,0,0,0,0,3,0,0
5873,48,0,0,0,0,0,0,0,0
5874,46,1,1,0,0,0,0,0,0
5875,56,1,0,0,0,0,2,0,0
5876,22,1,0,0,0,0,1,0,1
5877,33,1,0,1,0,0,7,1,1
5878,36,1,0,0,0,0,2,1,1
5879,20,1,0,1,0,0,1,1,1
5880,32,1,1,0,0,0,0,0,0
5881,38,1,0,0,0,0,17,0,1
5882,64,1,0,0,0,0,1,0,0
5883,22,1,0,0,0,0,1,1,1
5884,69,1,1,0,0,0,0,0,1
5885,26,1,0,0,0,0,2,1,0
5886,27,0,0,0,0,0,1,0,1
5887,30,0,1,0,0,0,1,0,0
5888,22,1,0,0,0,0,2,1,0
5889,43,0,1,0,0,0,0,1,0
5890,24,1,0,0,0,0,0,1,1
5891,22,1,1,0,0,0,2,0,1
5892,55,0,1,0,0,0,0,0,0
5893,34,1,0,0,0,0,0,0,0
5894,20,1,0,0,0,2,1,1,0
5895,22,1,0,0,0,0,1,0,1
5896,29,1,0,4,0,1,15,1,1
5897,33,1,1,0,0,0,9,1,1
5898,55,1,1,0,0,0,7,1,0
5899,22,1,0,0,0,0,1,1,0
5900,55,1,0,0,0,0,1,1,0
5901,43,0,1,0,0,0,0,1,1
5902,21,1,0,0,0,3,0,1,1
5903,38,1,0,0,1,0,6,1,0
5904,23,1,0,0,0,0,0,1,0
5905,28,0,1,0,0,0,1,0,0
5906,45,1,0,0,0,0,0,1,0
5907,39,1,0,0,0,0,1,1,0
5908,79,1,1,0,0,0,1,0,0
5909,48,1,1,0,0,0,1,1,0
5910,20,1,0,2,0,1,2,1,1
5911,31,1,0,0,1,0,5,0,0
5912,30,1,1,1,0,0,4,0,1
5913,32,1,0,0,0,0,5,1,1
5914,56,1,1,0,0,0,1,0,0
5915,28,0,0,0,0,0,0,0,1
5916,43,1,0,0,0,0,2,0,0
5917,20,1,0,0,0,2,0,1,0
5918,27,1,0,0,0,0,21,1,1
5919,41,1,0,0,0,0,0,0,0
5920,24,1,0,0,0,0,1,1,0
5921,43,1,0,0,0,0,3,0,1
5922,33,0,0,0,0,0,1,1,0
5923,22,1,0,0,0,0,0,1,0
5924,34,1,0,0,0,0,3,1,0
5925,36,1,1,0,0,0,0,0,0
5926,69,1,1,0,0,0,0,1,0
5927,32,1,1,0,0,0,5,1,1
5928,22,1,0,0,0,0,1,1,1
5929,46,1,1,0,0,0,0,1,0
5930,34,1,1,0,0,0,1,0,0
5931,32,0,0,0,0,0,0,0,0
5932,39,1,0,0,0,0,0,0,0
5933,25,1,0,0,0,1,6,0,1
5934,21,0,0,0,0,1,0,0,1
5935,63,1,0,0,0,0,9,1,1
5936,24,1,1,0,0,0,8,1,1
5937,29,1,1,0,0,0,2,0,0
5938,20,1,0,3,0,0,3,1,1
5939,40,0,1,0,0,0,0,0,0
5940,30,1,0,0,0,0,7,1,1
5941,36,1,1,0,0,0,10,0,1
5942,50,1,1,0,0,0,5,1,0
5943,37,1,0,0,0,0,4,0,1
5944,34,1,0,0,0,0,1,1,0
5945,35,0,0,0,0,0,0,1,0
5946,31,0,0,0,0,0,1,0,1
5947,23,1,1,0,0,1,10,1,0
5948,22,1,0,0,0,0,0,1,1
5949,37,1,1,0,0,0,2,1,1
5950,20,1,0,0,0,0,0,1,0
5951,54,1,0,0,0,0,22,1,1
5952,26,1,1,0,0,0,2,1,0
5953,34,1,0,0,0,0,12,1,1
5954,59,1,1,0,0,0,2,0,1
5955,45,1,1,0,0,0,2,1,0
5956,37,1,1,0,0,0,2,0,0
5957,38,1,0,0,0,0,0,1,1
5958,45,1,1,0,0,0,1,1,1
5959,22,1,0,0,0,0,1,1,0
5960,24,1,0,0,0,1,3,1,1
5961,25,1,0,0,0,0,5,1,0
5962,24,1,0,0,0,0,6,1,1
5963,52,0,0,0,0,0,3,0,0
5964,20,1,0,0,0,0,1,0,1
5965,32,1,0,0,0,0,6,1,0
5966,32,0,1,0,0,0,2,1,1
5967,39,1,1,0,0,0,8,1,0
5968,49,1,0,0,0,0,3,1,1
5969,20,1,0,0,1,0,1,1,1
5970,31,1,1,0,0,0,11,1,1
5971,58,1,1,0,0,0,7,1,1
5972,50,1,0,0,0,0,2,0,0
5973,26,1,0,1,0,1,11,1,1
5974,20,1,0,0,1,0,1,1,0
5975,39,1,1,0,0,0,1,1,0
5976,51,1,1,0,0,0,1,0,1
5977,30,1,0,0,0,0,2,0,0
5978,39,1,0,0,0,0,0,0,0
5979,26,1,1,0,1,0,9,1,1
5980,26,1,0,0,0,0,2,1,0
5981,35,1,0,0,1,0,13,1,1
5982,20,1,0,0,0,0,0,0,0
5983,51,0,1,0,0,0,7,1,0
5984,26,0,1,0,0,0,0,1,0
5985,26,1,0,0,0,0,5,1,0
5986,20,1,1,0,0,2,0,1,0
5987,28,1,0,0,0,0,0,1,1
5988,23,1,0,1,0,2,1,0,1
5989,21,0,0,0,0,0,0,0,0
5990,25,1,0,0,0,0,0,1,1
5991,30,1,1,0,0,0,0,1,0
5992,21,1,1,2,0,7,2,1,1
5993,20,1,1,0,1,0,1,1,1
5994,24,1,1,0,0,0,5,1,1
5995,35,1,0,0,0,0,22,1,1
5996,27,0,0,0,0,0,0,1,1
5997,50,1,1,0,0,0,2,1,1
5998,25,1,0,0,0,0,5,0,0
5999,48,0,1,0,0,0,1,1,0
6000,31,1,0,1,1,1,12,0,1
6001,26,1,0,0,0,0,0,1,0
6002,22,1,0,0,0,0,0,1,0
6003,29,1,0,0,0,0,0,1,0
6004,33,1,0,0,0,0,2,1,1
6005,52,1,1,0,0,0,1,1,0
6006,37,1,0,0,0,0,0,0,1
6007,21,1,0,0,0,0,0,1,0
6008,21,1,1,0,0,0,1,1,0
6009,20,0,1,0,0,0,0,1,1
6010,43,1,0,0,0,0,1,0,1
6011,30,1,1,0,0,0,1,1,1
6012,33,0,0,0,0,0,3,0,1
6013,24,1,0,0,0,0,3,1,0
6014,52,0,0,0,0,0,0,0,1
6015,30,0,0,0,0,0,11,1,1
6016,30,0,1,0,0,0,0,0,0
6017,47,1,0,0,0,0,13,1,1
6018,41,1,0,1,0,0,9,0,0
6019,21,1,0,0,1,0,4,1,1
6020,53,1,0,0,0,0,1,1,0
6021,48,1,1,0,0,0,6,1,0
6022,52,1,0,0,0,0,2,1,1
6023,34,0,0,0,0,0,1,0,0
6024,35,1,1,0,0,0,0,1,1
6025,25,1,0,0,0,0,1,1,1
6026,39,1,0,0,0,0,1,1,0
6027,24,1,0,0,0,1,1,1,1
6028,48,0,1,0,0,0,17,1,0
6029,31,1,0,0,0,0,1,1,0
6030,26,1,0,0,0,0,0,0,0
6031,43,1,0,0,0,0,3,1,1
6032,25,1,0,0,0,0,1,0,0
6033,34,1,0,1,0,0,20,1,1
6034,25,1,0,0,0,0,2,1,1
6035,24,1,0,0,1,0,4,1,1
6036,56,1,1,0,0,0,6,1,0
6037,23,1,0,0,0,0,0,1,0
6038,21,1,1,0,0,0,0,0,0
6039,66,1,1,0,0,0,0,0,0
6040,28,1,0,0,0,0,7,0,0
6041,29,1,1,0,0,0,0,0,0
6042,22,1,1,0,0,0,3,1,1
6043,39,1,1,0,0,0,0,1,0
6044,33,1,0,0,0,1,9,0,1
6045,29,1,1,0,0,0,2,1,1
6046,31,1,1,0,0,0,1,1,0
6047,22,1,0,0,0,0,0,0,0
6048,22,0,1,0,0,0,0,0,0
6049,35,1,1,0,0,2,3,1,0
6050,29,1,1,0,0,0,3,1,1
6051,37,0,0,0,0,0,0,1,0
6052,30,0,0,0,0,0,0,1,0
6053,56,1,1,0,0,0,1,1,0
6054,34,0,0,0,0,0,0,1,0
6055,23,1,0,0,0,0,1,1,1
6056,27,1,0,0,1,0,1,1,1
6057,43,1,1,0,0,0,2,1,0
6058,38,1,1,0,0,0,0,1,0
6059,39,1,1,0,0,0,3,1,0
6060,24,1,0,0,0,1,1,1,1
6061,26,1,0,0,0,0,2,0,0
6062,55,0,1,0,0,0,0,0,0
6063,35,1,0,0,0,0,1,1,1
6064,61,1,0,0,0,0,25,1,0
6065,33,1,0,0,0,0,0,0,0
6066,40,1,1,0,0,0,4,1,0
6067,33,1,0,0,0,0,3,1,0
6068,26,1,1,0,0,0,0,1,1
6069,32,1,1,1,0,0,15,1,1
6070,28,1,0,0,0,0,0,1,0
6071,45,1,1,0,0,0,0,0,0
6072,30,1,1,0,0,0,0,1,1
6073,57,0,1,0,0,0,4,1,0
6074,26,1,0,0,0,0,3,1,1
6075,35,1,0,0,0,0,1,1,0
6076,54,1,0,0,0,0,0,1,0
6077,29,0,0,0,0,0,0,1,0
6078,40,0,1,0,0,0,0,0,0
6079,28,1,1,0,0,0,1,1,1
6080,25,0,0,0,0,1,0,0,0
6081,44,1,0,0,0,0,3,0,0
6082,48,1,1,0,0,0,1,0,0
6083,59,0,1,0,0,0,1,1,0
6084,23,1,1,0,0,1,4,1,1
