,sex,LSAT,UGPA,ZFYA,first_pf,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White
24116,1.0,0.4089971820758942,1.1430300348232665,1.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24117,0.0,0.7762032137439676,1.3844756149246003,-0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24118,0.0,1.327012261246078,0.4186932945192616,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24119,0.0,1.6942182929141514,-0.305643445784742,1.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24120,0.0,0.9598062295780043,1.3844756149246003,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24121,1.0,2.061424324582225,-1.0299801860887468,1.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24122,0.0,0.4089971820758942,0.9015844547219315,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24123,0.0,0.5926001979099309,0.9015844547219315,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24124,0.0,0.9598062295780043,0.17724771441792675,-0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24125,0.0,1.5106152770801147,-0.0641978656834071,-0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24126,0.0,1.327012261246078,1.3844756149246003,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24127,0.0,0.9598062295780043,-0.5470890258860769,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24129,1.0,0.868004721660986,0.17724771441792675,-0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24130,0.0,0.9598062295780043,0.17724771441792675,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24131,0.0,1.1434092454120413,-0.305643445784742,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24132,0.0,0.7762032137439676,0.6601388746205966,-0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24133,1.0,0.7762032137439676,0.4186932945192616,-0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24134,1.0,1.6942182929141514,-0.0641978656834071,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24135,1.0,0.9598062295780043,0.9015844547219315,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24136,0.0,0.7762032137439676,0.17724771441792675,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24137,1.0,0.9598062295780043,1.6259211950259351,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24138,1.0,1.327012261246078,1.3844756149246003,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24139,0.0,1.5106152770801147,0.9015844547219315,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24140,1.0,-0.3254148812602527,0.4186932945192616,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24141,0.0,0.7762032137439676,0.9015844547219315,1.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24142,0.0,0.7762032137439676,0.9015844547219315,1.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24143,1.0,0.9598062295780043,1.1430300348232665,-1.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24144,1.0,1.6942182929141514,0.4186932945192616,-0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24145,1.0,1.327012261246078,-0.0641978656834071,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24146,1.0,0.9598062295780043,0.4186932945192616,-0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24147,0.0,1.1434092454120413,-0.305643445784742,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24148,1.0,0.9598062295780043,0.4186932945192616,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24149,0.0,1.327012261246078,-0.305643445784742,-0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24150,0.0,1.1434092454120413,0.17724771441792675,-0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24151,1.0,1.1434092454120413,-0.5470890258860769,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24152,0.0,1.1434092454120413,-0.5470890258860769,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24153,0.0,0.4089971820758942,1.86736677512727,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24154,0.0,0.9598062295780043,-0.305643445784742,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24155,0.0,0.7762032137439676,1.1430300348232665,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24156,1.0,0.22539416624185749,0.9015844547219315,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24157,1.0,0.9598062295780043,0.9015844547219315,-0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24158,0.0,1.327012261246078,0.17724771441792675,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24159,0.0,1.6942182929141514,-0.305643445784742,-0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24160,0.0,0.4089971820758942,0.6601388746205966,-0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24161,0.0,-1.6106359920985098,-0.305643445784742,-2.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24162,1.0,-0.6926209129283262,-1.2714257661900805,-1.28,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24163,1.0,0.9598062295780043,1.3844756149246003,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24164,1.0,0.5926001979099309,1.3844756149246003,-0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24166,1.0,0.9598062295780043,0.9015844547219315,1.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24167,0.0,1.877821308748188,-0.7885346059874118,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24168,0.0,0.7762032137439676,-1.9957625064940854,-2.45,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24169,0.0,-1.2434299604304364,-0.7885346059874118,-2.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24170,1.0,0.9598062295780043,0.17724771441792675,-0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24171,0.0,1.327012261246078,-1.0299801860887468,-2.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24172,0.0,0.4089971820758942,0.9015844547219315,1.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24173,1.0,0.5926001979099309,0.4186932945192616,-0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24174,1.0,0.7762032137439676,1.3844756149246003,-1.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24175,0.0,1.1434092454120413,1.86736677512727,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24176,1.0,1.327012261246078,0.6601388746205966,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24177,1.0,0.22539416624185749,0.6601388746205966,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24178,1.0,1.6942182929141514,-0.0641978656834071,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24179,0.0,0.9598062295780043,0.6601388746205966,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24181,1.0,0.7762032137439676,0.4186932945192616,1.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24182,1.0,0.7762032137439676,1.3844756149246003,-0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24183,1.0,0.4089971820758942,0.6601388746205966,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24184,1.0,1.327012261246078,0.17724771441792675,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24185,0.0,0.9598062295780043,0.9015844547219315,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24186,0.0,1.327012261246078,-1.5128713462914154,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24187,1.0,0.9598062295780043,0.17724771441792675,-0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24188,0.0,-0.3254148812602527,-2.4786536666967542,-1.86,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24189,0.0,1.327012261246078,0.4186932945192616,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24190,1.0,0.5926001979099309,1.1430300348232665,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24191,0.0,2.061424324582225,0.6601388746205966,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24192,0.0,1.327012261246078,0.17724771441792675,-0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24193,0.0,0.9598062295780043,-0.0641978656834071,1.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24194,1.0,0.9598062295780043,0.4186932945192616,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24195,1.0,0.7762032137439676,0.9015844547219315,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24196,1.0,0.04179115040782076,0.6601388746205966,-0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24197,1.0,1.5106152770801147,-0.7885346059874118,-0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24198,1.0,0.9598062295780043,0.4186932945192616,-1.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24199,1.0,0.7762032137439676,1.1430300348232665,1.65,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24200,0.0,1.327012261246078,-0.305643445784742,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24201,1.0,0.9598062295780043,-0.5470890258860769,-0.69,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24202,0.0,-1.7942390079325465,-1.0299801860887468,-1.28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24203,1.0,0.5926001979099309,1.86736677512727,-0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24204,1.0,1.327012261246078,1.6259211950259351,-0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24205,0.0,0.9598062295780043,0.17724771441792675,1.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24206,0.0,0.7762032137439676,-0.305643445784742,-0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24208,1.0,0.9598062295780043,-0.0641978656834071,-0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24209,0.0,0.04179115040782076,1.1430300348232665,-0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24210,1.0,1.6942182929141514,-0.5470890258860769,-0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24211,0.0,1.1434092454120413,-0.305643445784742,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24213,0.0,1.5106152770801147,0.17724771441792675,1.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24215,0.0,1.877821308748188,-0.5470890258860769,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24216,1.0,0.9598062295780043,0.17724771441792675,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24217,1.0,0.4089971820758942,1.1430300348232665,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24218,1.0,1.1434092454120413,1.3844756149246003,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24219,1.0,-0.141811865426216,-0.5470890258860769,-2.19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24220,1.0,1.327012261246078,1.6259211950259351,0.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24221,1.0,1.1434092454120413,0.4186932945192616,-0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24222,1.0,2.061424324582225,1.1430300348232665,1.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24223,0.0,0.22539416624185749,1.6259211950259351,1.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24224,1.0,-1.0598269445963997,0.9015844547219315,-1.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24226,0.0,1.327012261246078,1.1430300348232665,-0.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24227,0.0,0.9598062295780043,1.1430300348232665,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24228,0.0,2.061424324582225,1.1430300348232665,-0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24229,1.0,1.327012261246078,1.3844756149246003,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24230,1.0,0.9598062295780043,1.3844756149246003,2.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24231,0.0,0.4089971820758942,-0.7885346059874118,-0.98,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24232,0.0,1.6942182929141514,0.9015844547219315,-0.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24233,0.0,0.7762032137439676,1.6259211950259351,1.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24234,0.0,1.327012261246078,0.9015844547219315,-0.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24235,0.0,1.877821308748188,1.1430300348232665,1.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24236,0.0,1.877821308748188,0.9015844547219315,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24237,1.0,1.327012261246078,0.9015844547219315,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24238,0.0,0.7762032137439676,1.6259211950259351,-0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24239,1.0,1.6942182929141514,1.1430300348232665,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24240,1.0,1.6942182929141514,0.9015844547219315,-0.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24241,1.0,1.327012261246078,1.3844756149246003,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24242,1.0,1.327012261246078,0.9015844547219315,0.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24243,1.0,1.327012261246078,0.9015844547219315,1.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24244,0.0,2.061424324582225,0.6601388746205966,0.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24245,0.0,1.327012261246078,0.17724771441792675,-0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24246,1.0,1.1434092454120413,1.1430300348232665,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24247,0.0,1.327012261246078,1.6259211950259351,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24248,0.0,2.061424324582225,0.6601388746205966,0.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24249,1.0,0.4089971820758942,1.1430300348232665,-0.11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24250,0.0,0.04179115040782076,1.1430300348232665,-0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24251,0.0,1.327012261246078,0.9015844547219315,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24252,1.0,0.9598062295780043,1.3844756149246003,-0.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24254,1.0,0.9598062295780043,1.3844756149246003,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24255,1.0,1.6942182929141514,-0.305643445784742,1.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24256,0.0,0.9598062295780043,1.86736677512727,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24257,1.0,1.0516077374950228,0.9015844547219315,-0.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24258,1.0,1.327012261246078,0.6601388746205966,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24259,0.0,1.877821308748188,0.4186932945192616,-1.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24260,0.0,1.327012261246078,1.1430300348232665,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24261,1.0,1.877821308748188,0.6601388746205966,0.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24262,1.0,1.327012261246078,0.17724771441792675,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24263,1.0,1.1434092454120413,2.1088123552286038,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24264,0.0,0.7762032137439676,1.1430300348232665,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24265,1.0,0.9598062295780043,1.6259211950259351,-0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24266,1.0,-1.3352314683474547,0.17724771441792675,-1.21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24267,0.0,0.9598062295780043,1.3844756149246003,-1.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24268,0.0,1.6942182929141514,0.9015844547219315,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24270,0.0,1.6942182929141514,0.4186932945192616,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24271,1.0,1.877821308748188,0.6601388746205966,0.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24272,0.0,1.877821308748188,0.17724771441792675,-0.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24273,0.0,1.5106152770801147,0.9015844547219315,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24274,0.0,1.0516077374950228,1.1430300348232665,2.34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24275,1.0,1.327012261246078,1.6259211950259351,-0.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24276,1.0,0.9598062295780043,1.3844756149246003,1.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24277,0.0,1.5106152770801147,1.1430300348232665,-0.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24278,1.0,0.9598062295780043,1.86736677512727,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24279,0.0,0.5926001979099309,1.1430300348232665,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24280,0.0,1.327012261246078,1.1430300348232665,-0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24281,1.0,-0.6926209129283262,0.4186932945192616,-1.11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24282,0.0,1.327012261246078,0.9015844547219315,-0.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24283,0.0,1.6942182929141514,1.3844756149246003,-0.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24284,0.0,2.061424324582225,0.6601388746205966,1.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24285,1.0,1.327012261246078,0.4186932945192616,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24286,0.0,1.1434092454120413,1.6259211950259351,-0.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24287,0.0,-0.6926209129283262,-0.5470890258860769,-1.77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24288,0.0,1.327012261246078,1.6259211950259351,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24289,0.0,-1.7942390079325465,-0.305643445784742,-2.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24290,0.0,1.6942182929141514,0.9015844547219315,0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24291,0.0,0.4089971820758942,1.86736677512727,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24292,1.0,1.6942182929141514,1.6259211950259351,2.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24293,0.0,1.5106152770801147,1.3844756149246003,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24294,0.0,1.1434092454120413,1.1430300348232665,-0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24295,0.0,1.5106152770801147,1.6259211950259351,0.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24296,0.0,1.5106152770801147,1.3844756149246003,-0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24297,0.0,1.5106152770801147,0.9015844547219315,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24298,1.0,2.061424324582225,1.1430300348232665,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24299,1.0,1.1434092454120413,0.9015844547219315,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24300,1.0,0.22539416624185749,0.17724771441792675,0.03,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24301,0.0,0.7762032137439676,1.86736677512727,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24302,0.0,0.9598062295780043,0.9015844547219315,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24303,1.0,0.5926001979099309,0.9015844547219315,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24304,0.0,1.877821308748188,1.86736677512727,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24305,1.0,0.9598062295780043,1.3844756149246003,0.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24306,0.0,1.6942182929141514,0.9015844547219315,-1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24307,1.0,1.327012261246078,0.6601388746205966,0.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24309,0.0,-0.050010357509197606,-2.2372080865954205,-1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24310,0.0,0.9598062295780043,0.17724771441792675,-1.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24311,1.0,-0.141811865426216,1.1430300348232665,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24312,0.0,0.4089971820758942,-2.4786536666967542,1.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24313,0.0,0.5926001979099309,0.9015844547219315,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24315,0.0,-0.41721638917727105,-0.7885346059874118,-1.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24316,1.0,-0.050010357509197606,0.4186932945192616,-0.74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24317,1.0,-0.7844224208453445,0.9015844547219315,-0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24318,0.0,0.9598062295780043,0.17724771441792675,1.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24319,1.0,0.4089971820758942,1.3844756149246003,1.44,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24321,0.0,0.22539416624185749,-0.7885346059874118,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24322,1.0,0.9598062295780043,-1.0299801860887468,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24323,0.0,0.4089971820758942,1.1430300348232665,0.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24324,0.0,0.4089971820758942,0.4186932945192616,-1.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24326,0.0,1.1434092454120413,-0.5470890258860769,1.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24328,1.0,0.31719567415887584,-0.0641978656834071,0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24329,1.0,1.327012261246078,-0.0641978656834071,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24331,0.0,1.5106152770801147,-1.0299801860887468,1.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24332,0.0,0.22539416624185749,-0.5470890258860769,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24333,1.0,-0.141811865426216,0.4186932945192616,0.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24334,1.0,1.5106152770801147,0.4186932945192616,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24335,0.0,0.04179115040782076,0.6601388746205966,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24337,1.0,0.04179115040782076,1.1430300348232665,0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24338,0.0,-0.3254148812602527,0.17724771441792675,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24339,0.0,0.04179115040782076,-1.7543169263927503,-1.42,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24340,1.0,-0.6008194050113078,0.6601388746205966,1.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24341,0.0,-0.6926209129283262,-1.9957625064940854,-1.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24342,1.0,-0.41721638917727105,0.4186932945192616,-0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24343,0.0,0.04179115040782076,0.17724771441792675,-1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24344,1.0,0.5007986899929125,-0.0641978656834071,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
